,#TimePeriods,#Customer,#Vehicle,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,FirstImpCost,FirstImpQuantity,FirstImpLogisticRatio,TimeAtFirstImprovement,BestCostAt30s,BestQuantityAt30s,BestLogisticRatioAt30s,TimeAt30s,BestCostAt60s,BestQuantityAt60s,BestLogisticRatioAt60s,TimeAt60s,GlobalBestCost,GlobalBestQuantity,GlobalBestLogisticRatio,T_iteration,T_To_best,T_Total
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs1n50_2.dat,6,51,2,29305,13537,2.16481,0,29305,13537,2.16481,0,0,0,0,-nan,0,0,11077,14433,0.767477,47,29451,13034,2.25955,0,29451,13034,2.25955,0,0,0,0,-nan,0,0,11077,14433,0.767477,18,29778,13050,2.28184,0,29778,13050,2.28184,0,0,0,0,-nan,0,0,29778,13050,2.28184,0,30669,13703,2.23812,0,30669,13703,2.23812,0,0,0,0,-nan,0,0,30669,13703,2.23812,0,30650,13337,2.29812,0,30650,13337,2.29812,0,0,0,0,-nan,0,0,30650,13337,2.29812,0,28699,13537,2.12004,0,11077,14433,0.767477,30,11077,14433,0.767477,60,11077,14433,0.767477,56921,2,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs2n50_2.dat,6,51,2,31785,13478,2.35829,0,31785,13478,2.35829,0,0,0,0,-nan,0,0,12103,14827,0.816281,65,33177,13606,2.43841,0,33177,13606,2.43841,0,0,0,0,-nan,0,0,33177,13606,2.43841,0,34820,13158,2.6463,0,34820,13158,2.6463,0,0,0,0,-nan,0,0,34820,13158,2.6463,0,33040,13105,2.52118,0,33040,13105,2.52118,0,0,0,0,-nan,0,0,33040,13105,2.52118,0,34655,13115,2.64239,0,34655,13115,2.64239,0,0,0,0,-nan,0,0,34655,13115,2.64239,0,31213,13478,2.31585,0,12103,14827,0.816281,30,12103,14827,0.816281,60,12103,14827,0.816281,57531,29,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n50_2.dat,6,51,2,29616,13726,2.15766,0,29616,13726,2.15766,0,0,0,0,-nan,0,0,10578,14445,0.732295,65,29322,13564,2.16175,0,29322,13564,2.16175,0,0,0,0,-nan,0,0,29322,13564,2.16175,0,32015,13447,2.38083,0,32015,13447,2.38083,0,0,0,0,-nan,0,0,32015,13447,2.38083,0,28122,13053,2.15445,0,28122,13053,2.15445,0,0,0,0,-nan,0,0,28122,13053,2.15445,0,31055,13120,2.367,0,31055,13120,2.367,0,0,0,0,-nan,0,0,31055,13120,2.367,0,28806,13726,2.09864,0,10825,14499,0.746603,30,10578,14445,0.732295,60,10578,14445,0.732295,58229,34,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n50_2.dat,6,51,2,31119,13584,2.29086,0,31119,13584,2.29086,0,0,0,0,-nan,0,0,10467,14440,0.724861,53,31760,13552,2.34357,0,31760,13552,2.34357,0,0,0,0,-nan,0,0,10467,14440,0.724861,12,30578,13595,2.24921,0,30578,13595,2.24921,0,0,0,0,-nan,0,0,30578,13595,2.24921,0,32100,13591,2.36186,0,32100,13591,2.36186,0,0,0,0,-nan,0,0,32100,13591,2.36186,0,30983,13552,2.28623,0,30983,13552,2.28623,0,0,0,0,-nan,0,0,30983,13552,2.28623,0,30579,13584,2.2511,0,10467,14440,0.724861,30,10467,14440,0.724861,60,10467,14440,0.724861,58878,11,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n50_2.dat,6,51,2,28891,13374,2.16024,0,28891,13374,2.16024,0,0,0,0,-nan,0,0,10324,13939,0.740656,47,31036,13612,2.28005,0,31036,13612,2.28005,0,0,0,0,-nan,0,0,10296,13880,0.741787,18,32331,13010,2.48509,0,32331,13010,2.48509,0,0,0,0,-nan,0,0,32331,13010,2.48509,0,28365,13045,2.1744,0,28365,13045,2.1744,0,0,0,0,-nan,0,0,28365,13045,2.1744,0,30494,13305,2.29192,0,30494,13305,2.29192,0,0,0,0,-nan,0,0,30494,13305,2.29192,0,28352,13374,2.11993,0,10324,13939,0.740656,30,10324,13939,0.740656,60,10324,13939,0.740656,59479,3,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs6n50_2.dat,6,51,2,29252,15091,1.93837,0,29252,15091,1.93837,0,0,0,0,-nan,0,0,10661,15851,0.672576,54,28934,14790,1.95632,0,28934,14790,1.95632,0,0,0,0,-nan,0,0,10661,15851,0.672576,11,30593,14899,2.05336,0,30593,14899,2.05336,0,0,0,0,-nan,0,0,30593,14899,2.05336,0,30933,14971,2.06619,0,30933,14971,2.06619,0,0,0,0,-nan,0,0,30933,14971,2.06619,0,29921,15450,1.93663,0,29921,15450,1.93663,0,0,0,0,-nan,0,0,29921,15450,1.93663,0,28689,15091,1.90107,0,10661,15851,0.672576,30,10661,15851,0.672576,60,10661,15851,0.672576,60164,15,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs7n50_2.dat,6,51,2,31103,13173,2.36112,0,31103,13173,2.36112,0,0,0,0,-nan,0,0,11794,14653,0.804886,65,29481,12789,2.30518,0,29481,12789,2.30518,0,0,0,0,-nan,0,0,29481,12789,2.30518,0,32501,12701,2.55893,0,32501,12701,2.55893,0,0,0,0,-nan,0,0,32501,12701,2.55893,0,31951,12830,2.49034,0,31951,12830,2.49034,0,0,0,0,-nan,0,0,31951,12830,2.49034,0,31368,13003,2.41237,0,31368,13003,2.41237,0,0,0,0,-nan,0,0,31368,13003,2.41237,0,30324,13173,2.30198,0,11794,14653,0.804886,30,11794,14653,0.804886,60,11794,14653,0.804886,60739,23,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs8n50_2.dat,6,51,2,33252,11230,2.961,0,33252,11230,2.961,0,0,0,0,-nan,0,0,12516,11865,1.05487,55,32983,11456,2.8791,0,32983,11456,2.8791,0,0,0,0,-nan,0,0,12516,11865,1.05487,10,33442,11355,2.94513,0,33442,11355,2.94513,0,0,0,0,-nan,0,0,33442,11355,2.94513,0,33878,11378,2.9775,0,33878,11378,2.9775,0,0,0,0,-nan,0,0,33878,11378,2.9775,0,33755,11199,3.01411,0,33755,11199,3.01411,0,0,0,0,-nan,0,0,33755,11199,3.01411,0,32324,11230,2.87836,0,12516,11865,1.05487,30,12516,11865,1.05487,60,12516,11865,1.05487,61345,9,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs9n50_2.dat,6,51,2,30980,14020,2.2097,0,30980,14020,2.2097,0,0,0,0,-nan,0,0,11421,15777,0.723902,45,31887,14257,2.23659,0,31887,14257,2.23659,0,0,0,0,-nan,0,0,11491,15730,0.730515,20,29755,13367,2.226,0,29755,13367,2.226,0,0,0,0,-nan,0,0,29755,13367,2.226,0,31524,13962,2.25784,0,31524,13962,2.25784,0,0,0,0,-nan,0,0,31524,13962,2.25784,0,30143,13558,2.22326,0,30143,13558,2.22326,0,0,0,0,-nan,0,0,30143,13558,2.22326,0,30182,14020,2.15278,0,11421,15777,0.723902,30,11421,15777,0.723902,60,11421,15777,0.723902,61974,2,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs10n50_2.dat,6,51,2,30483,13933,2.18783,0,30483,13933,2.18783,0,0,0,0,-nan,0,0,10400,14572,0.713698,50,29707,13990,2.12345,0,29707,13990,2.12345,0,0,0,0,-nan,0,0,10549,14726,0.716352,15,31024,13465,2.30405,0,31024,13465,2.30405,0,0,0,0,-nan,0,0,31024,13465,2.30405,0,28804,13834,2.08212,0,28804,13834,2.08212,0,0,0,0,-nan,0,0,28804,13834,2.08212,0,31731,13566,2.33901,0,31731,13566,2.33901,0,0,0,0,-nan,0,0,31731,13566,2.33901,0,29870,13933,2.14383,0,10400,14572,0.713698,30,10400,14572,0.713698,60,10400,14572,0.713698,62561,3,65,
