,#TimePeriods,#Customer,#Vehicle,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,FirstImpCost,FirstImpQuantity,FirstImpLogisticRatio,TimeAtFirstImprovement,BestCostAt30s,BestQuantityAt30s,BestLogisticRatioAt30s,TimeAt30s,BestCostAt60s,BestQuantityAt60s,BestLogisticRatioAt60s,TimeAt60s,GlobalBestCost,GlobalBestQuantity,GlobalBestLogisticRatio,T_iteration,T_To_best,T_Total
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs1n50_2.dat,6,51,2,29305,13537,2.16481,0,29305,13537,2.16481,0,11,11,7,0.157682,0.679049,0.0140489,11035,15069,0.732298,23,29451,13034,2.25955,0,29451,13034,2.25955,0,0,0,0,-nan,0,0,11051,15081,0.732776,17,29778,13050,2.28184,0,29778,13050,2.28184,0,0,0,0,-nan,0,0,11051,15081,0.732776,17,30669,13703,2.23812,0,30669,13703,2.23812,0,0,0,0,-nan,0,0,11051,15081,0.732776,8,30650,13337,2.29812,0,30650,13337,2.29812,0,0,0,0,-nan,0,0,30650,13337,2.29812,0,28699,13537,2.12004,0,11035,15069,0.732298,30,11035,15069,0.732298,60,11035,15069,0.732298,146109,7,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs2n50_2.dat,6,51,2,31785,13478,2.35829,0,31785,13478,2.35829,0,17,17,5,0.0175813,0.231405,0.00665735,11744,15125,0.776463,21,33177,13606,2.43841,0,33177,13606,2.43841,0,0,0,0,-nan,0,0,11744,15125,0.776463,16,34820,13158,2.6463,0,34820,13158,2.6463,0,0,0,0,-nan,0,0,11744,15125,0.776463,16,33040,13105,2.52118,0,33040,13105,2.52118,0,0,0,0,-nan,0,0,11744,15125,0.776463,12,34655,13115,2.64239,0,34655,13115,2.64239,0,0,0,0,-nan,0,0,34655,13115,2.64239,0,31213,13478,2.31585,0,11744,15125,0.776463,30,11744,15125,0.776463,60,11744,15125,0.776463,147631,7,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n50_2.dat,6,51,2,29616,13726,2.15766,0,29616,13726,2.15766,0,9,9,1,0.0224645,0.202181,0.202181,10202,13872,0.735438,25,29322,13564,2.16175,0,29322,13564,2.16175,0,0,0,0,-nan,0,0,10202,13872,0.735438,25,32015,13447,2.38083,0,32015,13447,2.38083,0,0,0,0,-nan,0,0,10202,13872,0.735438,15,28122,13053,2.15445,0,28122,13053,2.15445,0,0,0,0,-nan,0,0,28122,13053,2.15445,0,31055,13120,2.367,0,31055,13120,2.367,0,0,0,0,-nan,0,0,31055,13120,2.367,0,28806,13726,2.09864,0,10202,13872,0.735438,30,10202,13872,0.735438,60,10202,13872,0.735438,148655,2,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n50_2.dat,6,51,2,31119,13584,2.29086,0,31119,13584,2.29086,0,16,16,7,0.0544541,0.316957,0.0138255,11038,15540,0.710296,23,31760,13552,2.34357,0,31760,13552,2.34357,0,0,0,0,-nan,0,0,11038,15540,0.710296,18,30578,13595,2.24921,0,30578,13595,2.24921,0,0,0,0,-nan,0,0,11038,15540,0.710296,17,32100,13591,2.36186,0,32100,13591,2.36186,0,0,0,0,-nan,0,0,11038,15540,0.710296,7,30983,13552,2.28623,0,30983,13552,2.28623,0,0,0,0,-nan,0,0,30983,13552,2.28623,0,30579,13584,2.2511,0,11038,15540,0.710296,30,11038,15540,0.710296,60,11038,15540,0.710296,149991,7,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n50_2.dat,6,51,2,28891,13374,2.16024,0,28891,13374,2.16024,0,10,10,6,0.130417,0.346582,0.0368297,10377,14017,0.740315,32,31036,13612,2.28005,0,31036,13612,2.28005,0,5,5,2,0.0300488,0.0858615,0.0643823,10187,13970,0.729205,33,32331,13010,2.48509,0,32331,13010,2.48509,0,0,0,0,-nan,0,0,32331,13010,2.48509,0,28365,13045,2.1744,0,28365,13045,2.1744,0,0,0,0,-nan,0,0,28365,13045,2.1744,0,30494,13305,2.29192,0,30494,13305,2.29192,0,0,0,0,-nan,0,0,30494,13305,2.29192,0,28352,13374,2.11993,0,10377,14017,0.740315,30,10187,13979,0.728736,60,10187,13979,0.728736,150888,40,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs6n50_2.dat,6,51,2,29252,15091,1.93837,0,29252,15091,1.93837,0,14,14,4,0.00792641,0.0610687,0.0124899,11217,16394,0.684214,24,28934,14790,1.95632,0,28934,14790,1.95632,0,0,0,0,-nan,0,0,11217,16394,0.684214,22,30593,14899,2.05336,0,30593,14899,2.05336,0,0,0,0,-nan,0,0,11217,16394,0.684214,19,30933,14971,2.06619,0,30933,14971,2.06619,0,0,0,0,-nan,0,0,30933,14971,2.06619,0,29921,15450,1.93663,0,29921,15450,1.93663,0,0,0,0,-nan,0,0,29921,15450,1.93663,0,28689,15091,1.90107,0,11217,16394,0.684214,30,11217,16394,0.684214,60,11217,16394,0.684214,152014,2,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs7n50_2.dat,6,51,2,31103,13173,2.36112,0,31103,13173,2.36112,0,11,11,5,0.0669533,0.374744,0.0141633,11359,14002,0.811241,28,29481,12789,2.30518,0,29481,12789,2.30518,0,6,6,3,0.0653905,0.192651,0.0285327,11015,13998,0.786898,28,32501,12701,2.55893,0,32501,12701,2.55893,0,0,0,0,-nan,0,0,10964,13954,0.785725,9,31951,12830,2.49034,0,31951,12830,2.49034,0,0,0,0,-nan,0,0,31951,12830,2.49034,0,31368,13003,2.41237,0,31368,13003,2.41237,0,0,0,0,-nan,0,0,31368,13003,2.41237,0,30324,13173,2.30198,0,11359,14002,0.811241,30,11015,14022,0.785551,60,11015,14022,0.785551,153073,37,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs8n50_2.dat,6,51,2,33252,11230,2.961,0,33252,11230,2.961,0,11,11,2,0.0174659,0.125691,0.0664341,12059,11957,1.00853,25,32983,11456,2.8791,0,32983,11456,2.8791,0,1,1,1,0.133947,0.133947,0.133947,12062,12007,1.00458,19,33442,11355,2.94513,0,33442,11355,2.94513,0,0,0,0,-nan,0,0,12062,12007,1.00458,17,33878,11378,2.9775,0,33878,11378,2.9775,0,0,0,0,-nan,0,0,12062,12007,1.00458,4,33755,11199,3.01411,0,33755,11199,3.01411,0,0,0,0,-nan,0,0,33755,11199,3.01411,0,32324,11230,2.87836,0,11988,11945,1.0036,30,11988,11945,1.0036,60,11988,11945,1.0036,154403,28,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs9n50_2.dat,6,51,2,30980,14020,2.2097,0,30980,14020,2.2097,0,13,13,4,0.0604723,0.374387,0.0259488,10860,15506,0.700374,22,31887,14257,2.23659,0,31887,14257,2.23659,0,0,0,0,-nan,0,0,10860,15506,0.700374,19,29755,13367,2.226,0,29755,13367,2.226,0,0,0,0,-nan,0,0,10860,15506,0.700374,20,31524,13962,2.25784,0,31524,13962,2.25784,0,0,0,0,-nan,0,0,10860,15506,0.700374,4,30143,13558,2.22326,0,30143,13558,2.22326,0,0,0,0,-nan,0,0,30143,13558,2.22326,0,30182,14020,2.15278,0,10860,15506,0.700374,30,10860,15506,0.700374,60,10860,15506,0.700374,155644,2,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs10n50_2.dat,6,51,2,30483,13933,2.18783,0,30483,13933,2.18783,0,15,15,3,0.017672,0.125338,0.0199336,9881,14902,0.663065,29,29707,13990,2.12345,0,29707,13990,2.12345,0,1,1,0,0,0,0,9965,15040,0.662566,19,31024,13465,2.30405,0,31024,13465,2.30405,0,0,0,0,-nan,0,0,10044,15040,0.667819,17,28804,13834,2.08212,0,28804,13834,2.08212,0,0,0,0,-nan,0,0,28804,13834,2.08212,0,31731,13566,2.33901,0,31731,13566,2.33901,0,0,0,0,-nan,0,0,31731,13566,2.33901,0,29870,13933,2.14383,0,9881,14902,0.663065,30,9965,15040,0.662566,60,9965,15040,0.662566,156998,33,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs1n100_2.dat,6,101,2,44002,28739,1.53109,0,44002,28739,1.53109,0,18,18,6,0.0408075,0.293512,0.00316867,13879,31685,0.438031,65,47298,27885,1.69618,0,47298,27885,1.69618,0,0,0,0,-nan,0,0,47298,27885,1.69618,0,45502,28472,1.59813,0,45502,28472,1.59813,0,0,0,0,-nan,0,0,45502,28472,1.59813,0,45652,28244,1.61634,0,45652,28244,1.61634,0,0,0,0,-nan,0,0,45652,28244,1.61634,0,45470,28150,1.61528,0,45470,28150,1.61528,0,0,0,0,-nan,0,0,45470,28150,1.61528,0,43231,28739,1.50426,0,14318,32075,0.446391,30,13879,31685,0.438031,60,13879,31685,0.438031,157138,37,65,
