,#TimePeriods,#Customer,#Vehicle,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,FirstImpCost,FirstImpQuantity,FirstImpLogisticRatio,TimeAtFirstImprovement,BestCostAt30s,BestQuantityAt30s,BestLogisticRatioAt30s,TimeAt30s,BestCostAt60s,BestQuantityAt60s,BestLogisticRatioAt60s,TimeAt60s,GlobalBestCost,GlobalBestQuantity,GlobalBestLogisticRatio,T_iteration,T_To_best,T_Total
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs1n50_2.dat,6,51,2,29305,13537,2.16481,0,29305,13537,2.16481,0,21,21,7,0.0168648,0.208513,0.00752445,10668,13997,0.762163,21,29451,13034,2.25955,0,29451,13034,2.25955,0,1,1,0,0,0,0,10616,14121,0.751788,15,29778,13050,2.28184,0,29778,13050,2.28184,0,0,0,0,-nan,0,0,10616,14121,0.751788,14,30669,13703,2.23812,0,30669,13703,2.23812,0,0,0,0,-nan,0,0,10616,14121,0.751788,14,30650,13337,2.29812,0,30650,13337,2.29812,0,0,0,0,-nan,0,0,10765,13994,0.769258,1,28699,13537,2.12004,0,10616,14121,0.751788,30,10616,14121,0.751788,60,10616,14121,0.751788,1739,22,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs2n50_2.dat,6,51,2,31785,13478,2.35829,0,31785,13478,2.35829,0,18,18,9,0.0227385,0.146902,0.00738007,11556,14724,0.784841,18,33177,13606,2.43841,0,33177,13606,2.43841,0,0,0,0,-nan,0,0,11556,14724,0.784841,13,34820,13158,2.6463,0,34820,13158,2.6463,0,0,0,0,-nan,0,0,11556,14724,0.784841,13,33040,13105,2.52118,0,33040,13105,2.52118,0,0,0,0,-nan,0,0,11556,14724,0.784841,12,34655,13115,2.64239,0,34655,13115,2.64239,0,0,0,0,-nan,0,0,11556,14724,0.784841,9,31213,13478,2.31585,0,11556,14724,0.784841,30,11556,14724,0.784841,60,11556,14724,0.784841,3645,8,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n50_2.dat,6,51,2,29616,13726,2.15766,0,29616,13726,2.15766,0,13,13,6,0.0560786,0.363611,0.00713725,10009,14011,0.714367,22,29322,13564,2.16175,0,29322,13564,2.16175,0,0,0,0,-nan,0,0,10009,14011,0.714367,18,32015,13447,2.38083,0,32015,13447,2.38083,0,0,0,0,-nan,0,0,10009,14011,0.714367,17,28122,13053,2.15445,0,28122,13053,2.15445,0,0,0,0,-nan,0,0,10009,14011,0.714367,8,31055,13120,2.367,0,31055,13120,2.367,0,0,0,0,-nan,0,0,31055,13120,2.367,0,28806,13726,2.09864,0,10009,14011,0.714367,30,10009,14011,0.714367,60,10009,14011,0.714367,5034,5,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n50_2.dat,6,51,2,31119,13584,2.29086,0,31119,13584,2.29086,0,10,10,2,0.0297575,0.221561,0.0760141,10589,14308,0.740075,16,31760,13552,2.34357,0,31760,13552,2.34357,0,0,0,0,-nan,0,0,10589,14308,0.740075,15,30578,13595,2.24921,0,30578,13595,2.24921,0,0,0,0,-nan,0,0,10589,14308,0.740075,15,32100,13591,2.36186,0,32100,13591,2.36186,0,0,0,0,-nan,0,0,10589,14308,0.740075,16,30983,13552,2.28623,0,30983,13552,2.28623,0,0,0,0,-nan,0,0,10589,14308,0.740075,3,30579,13584,2.2511,0,10589,14308,0.740075,30,10589,14308,0.740075,60,10589,14308,0.740075,6670,0,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n50_2.dat,6,51,2,28891,13374,2.16024,0,28891,13374,2.16024,0,12,12,1,0.00855646,0.102678,0.102678,10368,14031,0.738935,22,31036,13612,2.28005,0,31036,13612,2.28005,0,6,6,1,0.01187,0.07122,0.07122,10260,14043,0.730613,22,32331,13010,2.48509,0,32331,13010,2.48509,0,0,0,0,-nan,0,0,10276,14050,0.731388,17,28365,13045,2.1744,0,28365,13045,2.1744,0,0,0,0,-nan,0,0,10276,14050,0.731388,4,30494,13305,2.29192,0,30494,13305,2.29192,0,0,0,0,-nan,0,0,30494,13305,2.29192,0,28352,13374,2.11993,0,10260,14043,0.730613,30,10260,14043,0.730613,60,10260,14043,0.730613,8052,27,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs6n50_2.dat,6,51,2,29252,15091,1.93837,0,29252,15091,1.93837,0,11,11,2,0.023258,0.231005,0.0248339,11668,16232,0.718827,20,28934,14790,1.95632,0,28934,14790,1.95632,0,1,1,0,0,0,0,11107,15576,0.713084,20,30593,14899,2.05336,0,30593,14899,2.05336,0,3,3,2,0.032071,0.0577367,0.0384763,11083,15688,0.706464,22,30933,14971,2.06619,0,30933,14971,2.06619,0,8,8,1,0.00925796,0.0740637,0.0740637,11235,16620,0.675993,3,29921,15450,1.93663,0,29921,15450,1.93663,0,0,0,0,-nan,0,0,29921,15450,1.93663,0,28689,15091,1.90107,0,11107,15576,0.713084,30,11083,15688,0.706464,60,11235,16620,0.675993,9504,64,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs7n50_2.dat,6,51,2,31103,13173,2.36112,0,31103,13173,2.36112,0,13,12,3,0.14275,1.37763,0.106105,11042,13907,0.793989,20,29481,12789,2.30518,0,29481,12789,2.30518,0,6,6,2,0.0126347,0.0574713,0.0183368,10874,14012,0.776049,22,32501,12701,2.55893,0,32501,12701,2.55893,0,1,1,0,0,0,0,10779,14012,0.769269,17,31951,12830,2.49034,0,31951,12830,2.49034,0,0,0,0,-nan,0,0,10779,14012,0.769269,6,31368,13003,2.41237,0,31368,13003,2.41237,0,0,0,0,-nan,0,0,31368,13003,2.41237,0,30324,13173,2.30198,0,10874,14012,0.776049,30,10779,14012,0.769269,60,10779,14012,0.769269,11030,44,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs8n50_2.dat,6,51,2,33252,11230,2.961,0,33252,11230,2.961,0,8,8,1,0.00524857,0.0419886,0.0419886,12096,11976,1.01002,16,32983,11456,2.8791,0,32983,11456,2.8791,0,2,2,0,0,0,0,11886,11920,0.997148,15,33442,11355,2.94513,0,33442,11355,2.94513,0,0,0,0,-nan,0,0,11658,11647,1.00094,14,33878,11378,2.9775,0,33878,11378,2.9775,0,0,0,0,-nan,0,0,11886,11920,0.997148,13,33755,11199,3.01411,0,33755,11199,3.01411,0,0,0,0,-nan,0,0,11886,11920,0.997148,7,32324,11230,2.87836,0,11886,11920,0.997148,30,11886,11920,0.997148,60,11886,11920,0.997148,12800,17,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs9n50_2.dat,6,51,2,30980,14020,2.2097,0,30980,14020,2.2097,0,8,8,4,0.0714737,0.348005,0.0401338,10536,15475,0.68084,20,31887,14257,2.23659,0,31887,14257,2.23659,0,3,3,3,0.133332,0.232168,0.0709906,10437,15484,0.674051,19,29755,13367,2.226,0,29755,13367,2.226,0,1,1,1,0.14178,0.14178,0.14178,10422,15517,0.67165,16,31524,13962,2.25784,0,31524,13962,2.25784,0,0,0,0,-nan,0,0,10422,15517,0.67165,10,30143,13558,2.22326,0,30143,13558,2.22326,0,0,0,0,-nan,0,0,30143,13558,2.22326,0,30182,14020,2.15278,0,10437,15495,0.673572,30,10408,15517,0.670748,60,10408,15517,0.670748,14493,42,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs10n50_2.dat,6,51,2,30483,13933,2.18783,0,30483,13933,2.18783,0,11,11,6,0.0648829,0.312666,0.0131432,9770,14907,0.655397,14,29707,13990,2.12345,0,29707,13990,2.12345,0,2,2,0,0,0,0,9757,14907,0.654525,12,31024,13465,2.30405,0,31024,13465,2.30405,0,1,1,0,0,0,0,9840,15052,0.653734,13,28804,13834,2.08212,0,28804,13834,2.08212,0,2,2,1,0.0265604,0.0531208,0.0531208,9808,15052,0.651608,12,31731,13566,2.33901,0,31731,13566,2.33901,0,0,0,0,-nan,0,0,9836,15060,0.653121,11,29870,13933,2.14383,0,9840,15052,0.653734,30,9808,15060,0.651262,60,9808,15060,0.651262,16639,41,62,
