,#TimePeriods,#Customer,#Vehicle,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,NumberOfRebalance,NumberOfFeasibleRebalance,NumberOfRebalanceImproved,RebalanceAveragePercentageImprovement,RebalanceMaxPercentageImprovement,RebalanceMinPercentageImprovement,BestCost,BestQuantity,BestLogisticRatio,Time,FirstImpCost,FirstImpQuantity,FirstImpLogisticRatio,TimeAtFirstImprovement,BestCostAt30s,BestQuantityAt30s,BestLogisticRatioAt30s,TimeAt30s,BestCostAt60s,BestQuantityAt60s,BestLogisticRatioAt60s,TimeAt60s,GlobalBestCost,GlobalBestQuantity,GlobalBestLogisticRatio,T_iteration,T_To_best,T_Total
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs1n50_2.dat,6,51,2,29305,13537,2.16481,0,29305,13537,2.16481,0,12,12,8,0.0939001,0.471667,0.00778452,11378,15086,0.754209,22,29451,13034,2.25955,0,29451,13034,2.25955,0,0,0,0,-nan,0,0,11405,15032,0.758715,18,29778,13050,2.28184,0,29778,13050,2.28184,0,0,0,0,-nan,0,0,11405,15032,0.758715,17,30669,13703,2.23812,0,30669,13703,2.23812,0,0,0,0,-nan,0,0,11405,15032,0.758715,8,30650,13337,2.29812,0,30650,13337,2.29812,0,0,0,0,-nan,0,0,30650,13337,2.29812,0,28699,13537,2.12004,0,11378,15086,0.754209,30,11378,15086,0.754209,60,11378,15086,0.754209,97957,6,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs2n50_2.dat,6,51,2,31785,13478,2.35829,0,31785,13478,2.35829,0,16,16,9,0.030533,0.136921,0.0153398,11408,14607,0.780995,22,33177,13606,2.43841,0,33177,13606,2.43841,0,0,0,0,-nan,0,0,11404,14607,0.780722,18,34820,13158,2.6463,0,34820,13158,2.6463,0,0,0,0,-nan,0,0,11404,14607,0.780722,16,33040,13105,2.52118,0,33040,13105,2.52118,0,0,0,0,-nan,0,0,11404,14607,0.780722,9,34655,13115,2.64239,0,34655,13115,2.64239,0,0,0,0,-nan,0,0,34655,13115,2.64239,0,31213,13478,2.31585,0,11404,14607,0.780722,30,11404,14607,0.780722,60,11404,14607,0.780722,99391,7,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs3n50_2.dat,6,51,2,29616,13726,2.15766,0,29616,13726,2.15766,0,15,15,5,0.0177269,0.0927909,0.013587,10563,14643,0.721369,36,29322,13564,2.16175,0,29322,13564,2.16175,0,4,4,1,0.00678841,0.0271536,0.0271536,10380,14655,0.708291,29,32015,13447,2.38083,0,32015,13447,2.38083,0,0,0,0,-nan,0,0,32015,13447,2.38083,0,28122,13053,2.15445,0,28122,13053,2.15445,0,0,0,0,-nan,0,0,28122,13053,2.15445,0,31055,13120,2.367,0,31055,13120,2.367,0,0,0,0,-nan,0,0,31055,13120,2.367,0,28806,13726,2.09864,0,10563,14649,0.721073,30,10380,14655,0.708291,60,10380,14655,0.708291,100329,42,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs4n50_2.dat,6,51,2,31119,13584,2.29086,0,31119,13584,2.29086,0,8,8,6,0.0575565,0.156595,0.0207225,10724,14626,0.733215,22,31760,13552,2.34357,0,31760,13552,2.34357,0,0,0,0,-nan,0,0,10724,14626,0.733215,20,30578,13595,2.24921,0,30578,13595,2.24921,0,0,0,0,-nan,0,0,10724,14626,0.733215,19,32100,13591,2.36186,0,32100,13591,2.36186,0,0,0,0,-nan,0,0,10724,14626,0.733215,4,30983,13552,2.28623,0,30983,13552,2.28623,0,0,0,0,-nan,0,0,30983,13552,2.28623,0,30579,13584,2.2511,0,10724,14626,0.733215,30,10724,14626,0.733215,60,10724,14626,0.733215,101576,1,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs5n50_2.dat,6,51,2,28891,13374,2.16024,0,28891,13374,2.16024,0,9,9,3,0.0541966,0.245098,0.101647,10517,14788,0.711185,27,31036,13612,2.28005,0,31036,13612,2.28005,0,3,3,2,0.175169,0.363661,0.161845,10204,14805,0.689227,28,32331,13010,2.48509,0,32331,13010,2.48509,0,0,0,0,-nan,0,0,10364,14919,0.694685,10,28365,13045,2.1744,0,28365,13045,2.1744,0,0,0,0,-nan,0,0,28365,13045,2.1744,0,30494,13305,2.29192,0,30494,13305,2.29192,0,0,0,0,-nan,0,0,30494,13305,2.29192,0,28352,13374,2.11993,0,10517,14788,0.711185,30,10204,14829,0.688111,60,10204,14829,0.688111,102613,36,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs6n50_2.dat,6,51,2,29252,15091,1.93837,0,29252,15091,1.93837,0,14,14,3,0.0179846,0.194932,0.0133717,10741,14635,0.733926,29,28934,14790,1.95632,0,28934,14790,1.95632,0,0,0,0,-nan,0,0,10701,14578,0.734051,26,30593,14899,2.05336,0,30593,14899,2.05336,0,0,0,0,-nan,0,0,10701,14578,0.734051,10,30933,14971,2.06619,0,30933,14971,2.06619,0,0,0,0,-nan,0,0,30933,14971,2.06619,0,29921,15450,1.93663,0,29921,15450,1.93663,0,0,0,0,-nan,0,0,29921,15450,1.93663,0,28689,15091,1.90107,0,10741,14635,0.733926,30,10741,14635,0.733926,60,10741,14635,0.733926,103561,4,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs7n50_2.dat,6,51,2,31103,13173,2.36112,0,31103,13173,2.36112,0,11,11,5,0.097086,0.485902,0.0270106,11828,14804,0.798973,26,29481,12789,2.30518,0,29481,12789,2.30518,0,0,0,0,-nan,0,0,11876,14828,0.800917,22,32501,12701,2.55893,0,32501,12701,2.55893,0,0,0,0,-nan,0,0,11828,14804,0.798973,17,31951,12830,2.49034,0,31951,12830,2.49034,0,0,0,0,-nan,0,0,31951,12830,2.49034,0,31368,13003,2.41237,0,31368,13003,2.41237,0,0,0,0,-nan,0,0,31368,13003,2.41237,0,30324,13173,2.30198,0,11828,14804,0.798973,30,11828,14804,0.798973,60,11828,14804,0.798973,104679,4,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs8n50_2.dat,6,51,2,33252,11230,2.961,0,33252,11230,2.961,0,8,8,3,0.0954371,0.49282,0.0239597,11777,11615,1.01395,25,32983,11456,2.8791,0,32983,11456,2.8791,0,0,0,0,-nan,0,0,11777,11615,1.01395,24,33442,11355,2.94513,0,33442,11355,2.94513,0,0,0,0,-nan,0,0,11777,11615,1.01395,16,33878,11378,2.9775,0,33878,11378,2.9775,0,0,0,0,-nan,0,0,33878,11378,2.9775,0,33755,11199,3.01411,0,33755,11199,3.01411,0,0,0,0,-nan,0,0,33755,11199,3.01411,0,32324,11230,2.87836,0,11777,11615,1.01395,30,11777,11615,1.01395,60,11777,11615,1.01395,105682,1,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs9n50_2.dat,6,51,2,30980,14020,2.2097,0,30980,14020,2.2097,0,11,11,5,0.0730465,0.395686,0.0447284,11083,15643,0.708496,25,31887,14257,2.23659,0,31887,14257,2.23659,0,5,5,0,0,0,0,10839,15556,0.696773,23,29755,13367,2.226,0,29755,13367,2.226,0,1,1,0,0,0,0,10807,15554,0.694805,17,31524,13962,2.25784,0,31524,13962,2.25784,0,0,0,0,-nan,0,0,31524,13962,2.25784,0,30143,13558,2.22326,0,30143,13558,2.22326,0,0,0,0,-nan,0,0,30143,13558,2.22326,0,30182,14020,2.15278,0,11010,15698,0.701363,30,10807,15554,0.694805,60,10807,15554,0.694805,106929,49,65,
/home/andy/Desktop/Curtin/IRPLR/IRPLR/Data/mvirp/Big_Instances/Istanze0105/abs10n50_2.dat,6,51,2,30483,13933,2.18783,0,30483,13933,2.18783,0,13,13,4,0.0336026,0.268448,0.00644413,10812,15522,0.69656,23,29707,13990,2.12345,0,29707,13990,2.12345,0,0,0,0,-nan,0,0,10906,15511,0.703114,22,31024,13465,2.30405,0,31024,13465,2.30405,0,0,0,0,-nan,0,0,10906,15511,0.703114,20,28804,13834,2.08212,0,28804,13834,2.08212,0,0,0,0,-nan,0,0,28804,13834,2.08212,0,31731,13566,2.33901,0,31731,13566,2.33901,0,0,0,0,-nan,0,0,31731,13566,2.33901,0,29870,13933,2.14383,0,10812,15522,0.69656,30,10812,15522,0.69656,60,10812,15522,0.69656,108069,1,65,
