,#TimePeriods,#Customer,#Vehicle,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n20_3.dat,3,21,4,7113.2,2262,3.14465,0,5337.3,2262,2.35955,3,8557.92,2442,3.50447,0,6065.75,2442,2.48393,4,7833.11,2206,3.55082,0,5497.99,2206,2.49229,3,9301.7,2218,4.19373,0,6147.13,2218,2.77147,3,8244.51,2062,3.99831,0,5532.94,2062,2.68329,4,10464.5,2306,4.53795,0,5742.45,2306,2.49022,3,8673.68,2091,4.1481,0,5653.23,2091,2.7036,3,7390.21,2102,3.5158,0,5594.73,2102,2.66162,3,8891.41,2494,3.56512,0,6303.27,2494,2.52738,4,10125.8,2474,4.09287,0,5971.57,2474,2.41373,3,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n20_4.dat,3,21,5,8625.46,2102,4.10345,0,6324.91,2102,3.009,3,9174.23,2024,4.53272,0,6250.73,2024,3.08831,4,10003.1,2465,4.05805,0,6584.91,2465,2.67136,3,9248.54,2133,4.33593,0,6730.21,2133,3.15528,4,8754.36,2349,3.72684,0,6742.51,2349,2.87037,3,8991.11,2392,3.75883,0,6775.99,2392,2.83277,4,9294.48,1971,4.71562,0,6120.01,1971,3.10503,3,9646.49,2452,3.93413,0,6630.54,2452,2.70413,3,9699.85,2595,3.7379,0,7054,2595,2.71831,4,10364.3,2569,4.03438,0,7504.4,2569,2.92114,4,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n25_1.dat,3,26,2,7547.19,2902,2.60068,0,4983.82,2902,1.71737,3,8746.41,2417,3.61871,0,4858.55,2417,2.01016,3,7944.43,2558,3.10572,0,4601.84,2558,1.799,2,7972.75,2997,2.66024,0,4822.49,2997,1.60911,3,8569.67,2773,3.0904,0,4723.75,2773,1.70348,2,9008.05,2828,3.18531,0,5067.09,2828,1.79176,3,9215.81,2407,3.82875,0,5307.85,2407,2.20517,3,7396.3,2488,2.97279,0,4437.53,2488,1.78357,2,9291.24,2583,3.59707,0,5236.61,2583,2.02734,3,9117.32,2855,3.19346,0,4860.49,2855,1.70245,3,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n25_2.dat,3,26,3,8974.44,2766,3.24456,0,4960.24,2766,1.79329,4,8912.75,2569,3.46935,0,5251.31,2569,2.04411,2,8150.09,2758,2.95507,0,5113.42,2758,1.85403,4,9046.83,2766,3.27073,0,5690.36,2766,2.05725,3,9296.12,3064,3.03398,0,5779.02,3064,1.8861,3,8583.12,2728,3.1463,0,5309.22,2728,1.9462,3,9916.41,2484,3.99211,0,4929.46,2484,1.98449,4,10005.2,2426,4.12417,0,4968.96,2426,2.04821,4,8719.85,2540,3.43301,0,5451.44,2540,2.14624,3,7792.22,2703,2.8828,0,5175.59,2703,1.91476,3,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n25_3.dat,3,26,4,8816.93,2906,3.03404,0,6095.19,2906,2.09745,3,9084.34,2466,3.68384,0,5451.44,2466,2.21064,4,8546.32,2890,2.9572,0,5741.93,2890,1.98683,4,8410.53,2581,3.25863,0,5489,2581,2.1267,4,9882.96,2793,3.53848,0,6028.18,2793,2.15832,4,8533.96,2493,3.42317,0,5303.92,2493,2.12753,3,8851.07,2497,3.54468,0,5316.24,2497,2.12905,4,8715.91,2506,3.47802,0,5616.44,2506,2.2412,3,9348.31,2093,4.46647,0,5287.35,2093,2.52621,3,7212.58,2589,2.78586,0,5328.63,2589,2.05818,4,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n25_4.dat,3,26,5,9159.48,2649,3.45771,0,6508.06,2649,2.4568,4,10218.3,2877,3.55171,0,6398.36,2877,2.22397,3,9730.45,2902,3.35302,0,6625.8,2902,2.28318,4,10783.9,2468,4.36951,0,6115.25,2468,2.47782,4,9335.78,2513,3.71499,0,5721.84,2513,2.2769,4,9546.13,2652,3.5996,0,5790.95,2652,2.18362,4,8243.12,2387,3.45334,0,5426.63,2387,2.27341,4,8907.14,2613,3.40878,0,6121.81,2613,2.34283,4,8495.31,2702,3.14408,0,6203.56,2702,2.29592,3,10076,2359,4.27131,0,5923.71,2359,2.51111,4,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n30_1.dat,3,31,2,10366.9,3489,2.97131,0,5270.03,3489,1.51047,3,9618.74,3932,2.44627,0,5379.47,3932,1.36813,3,10542.8,3663,2.87819,0,5139.89,3663,1.40319,3,10854.9,4345,2.49826,0,6087.82,4345,1.40111,4,9898.85,4012,2.46731,0,5408.67,4012,1.34812,3,10064.8,3547,2.83755,0,5162.28,3547,1.45539,3,10621.7,3930,2.70272,0,5127.62,3930,1.30474,2,9838.44,4120,2.38797,0,5200.75,4120,1.26232,3,9105,3793,2.40048,0,5215.04,3793,1.37491,3,10413.5,4668,2.23082,0,6171.23,4668,1.32203,4,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n30_2.dat,3,31,3,9789.16,3968,2.46703,0,5582.07,3968,1.40677,3,10358.7,3763,2.75278,0,5882.19,3763,1.56316,4,10845.7,4035,2.6879,0,6400.89,4035,1.58634,3,9791.67,3931,2.49089,0,6032.51,3931,1.5346,4,9952.22,4261,2.33565,0,5785.32,4261,1.35774,3,10288.3,4285,2.40101,0,6452.51,4285,1.50584,4,11133.9,4055,2.74572,0,6256.34,4055,1.54287,3,11000.8,4306,2.55476,0,6014.95,4306,1.39688,4,9491.72,4307,2.20379,0,6263.71,4307,1.45431,4,11227.6,3731,3.00927,0,6349.94,3731,1.70194,4,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n30_3.dat,3,31,4,9815.38,3660,2.6818,0,5832.37,3660,1.59354,4,12529.1,4117,3.04327,0,6931.74,4117,1.68369,4,10896.8,4457,2.44488,0,7352.58,4457,1.64967,4,11156.4,3903,2.85842,0,7197.06,3903,1.84398,4,10791.2,4208,2.56445,0,7075.09,4208,1.68134,5,12047.4,3672,3.28088,0,6664.13,3672,1.81485,4,11676.6,3826,3.05191,0,6854.91,3826,1.79167,4,11570.2,4312,2.68326,0,7199.94,4312,1.66974,5,11414.3,3350,3.40725,0,5898.38,3350,1.76071,4,11228.7,4340,2.58726,0,7352.24,4340,1.69406,4,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n30_4.dat,3,31,5,12054.1,4175,2.88722,0,8084.46,4175,1.9364,5,11742.5,4061,2.89153,0,7677.62,4061,1.89057,4,12414.7,4419,2.80939,0,8389.15,4419,1.89843,4,12494.7,4162,3.0021,0,7651.67,4162,1.83846,4,10024.4,4043,2.47944,0,7130.6,4043,1.76369,4,13112.6,4712,2.78281,0,8807.33,4712,1.86913,5,13409,4217,3.17975,0,7898.28,4217,1.87296,5,11517.3,3666,3.14164,0,7325.46,3666,1.99822,4,12762.9,4488,2.84378,0,8244.56,4488,1.83702,4,9870.82,3937,2.50719,0,7135.84,3937,1.81251,4,
