/home/andytestpc/Desktop/Curtin/IRPLR/HGS-CVRP-main/Instances/IRP/IRP.vrp;0;3498.17;0.000363
/home/andytestpc/Desktop/Curtin/IRPLR/HGS-CVRP-main/Instances/IRP/IRP.vrp;0;3482.48;0.000553
/home/andytestpc/Desktop/Curtin/IRPLR/HGS-CVRP-main/Instances/IRP/IRP.vrp;0;3322.28;0.000716
